ID	kmer_coverage	bioproject	biosample	bioproject_title	bioproject_description	refs	sample_acc	assay_type	center_name	experiment	sample_name	organism	longitude	latitude	selected_location	locations	disease_source	disease_text	do_label	do_id	tissue	tissue_source	tissue_text	bto_id	contigs_n50	contigs_nbseq	contigs_maxlen	contigs_sumlen	unitigs_n50	unitigs_nbseq	unitigs_maxlen	unitigs_sumlen	instrument	librarylayout	libraryselection	librarysource	library_name	platform	sra_study	releasedate	mbytes	avgspotlen	mbases	biosamplemodel_sam	collection_date_sam	location_count	location_avg_coverage	location_max_coverage	location_min_coverage	location_med_coverage
SRR1754501	0.646	PRJNA272507	SAMN03282782	Genome Wide Characterization of Genome Organization in Mouse ES cells	"The three-dimensional folding of genomes in the eukaryotic nucleus can influence the expression of genes. We used a new method to determine interactions between different chromatin regions genome-wide. Using a simple statistical model, we determine the subset of those interactions which represent stable contacts. We find an enrichment in contacts between active genes, between Polycomb-repressed genes, between enhancer elements and between enhancers and active genes.Overall design: We used a new method to detect interactions from 490 46C Mouse ES cell derived samples"	PubMed:28273065	SRS816620	OTHER	GEO	SRX839871	GSM1582227	Mus musculus													337.0	5356.0	1655.0	930812.0	44	119141	1097	5505483	Illumina HiSeq 2000	SINGLE	other	GENOMIC		ILLUMINA	SRP052060	2017-03-09	64	69	87			0				
SRR1754650	0.641	PRJNA272507	SAMN03282848	Genome Wide Characterization of Genome Organization in Mouse ES cells	"The three-dimensional folding of genomes in the eukaryotic nucleus can influence the expression of genes. We used a new method to determine interactions between different chromatin regions genome-wide. Using a simple statistical model, we determine the subset of those interactions which represent stable contacts. We find an enrichment in contacts between active genes, between Polycomb-repressed genes, between enhancer elements and between enhancers and active genes.Overall design: We used a new method to detect interactions from 490 46C Mouse ES cell derived samples"	PubMed:28273065	SRS816768	OTHER	GEO	SRX840020	GSM1582376	Mus musculus													177.0	24107.0	1425.0	1691407.0	59	285283	716	14161255	Illumina HiSeq 2000	SINGLE	other	GENOMIC		ILLUMINA	SRP052060	2017-03-09	60	69	95			0				
SRR4039772	0.629	PRJNA338997	SAMN05578520	Aquarium water Metagenome	Aquarium water virome		SRS1624948	WGS	MICHIGAN STATE UNIVERSITY	SRX2030889	STB1	aquatic metagenome	-87.61	41.87	lat_lon	"{""geo_loc_name_sam"": [-87.63245, 41.88425], ""geo_loc_name"": [-87.63245, 41.88425], ""geo_loc_name_country_calc"": [""-77.03196"", ""38.89036""]}"									579.0	461434.0	12778.0	94177717.0	41	25078964	1197	1046212613	Illumina HiSeq 2500	PAIRED	RANDOM PCR	METAGENOMIC	STB1	ILLUMINA	SRP082175	2016-08-24	6339	250	16873	['Metagenome or environmental']	['2015-10-09']	1	0.63	0.63	0.63	0.63
ERR2535119	0.627	PRJEB25980	SAMEA1116972	PERVASIVE MUTATIONS OF JAK-STAT PATHWAY GENES IN CLASSICAL HODGKIN LYMPHOMA	Dissecting the pathogenesis of classical Hodgkin lymphoma (cHL), a common cancer in young adults, remains challenging due to the rarity of tumor cells in involved tissues (usually <5%). Here, we analyzed the coding genome of cHL by microdissecting tumor and normal cells from 34 patient biopsies, for a total of ~50,000 singly isolated lymphoma cells. We uncovered several recurrently mutated genes, namely STAT6 (32% of cases), GNA13 (24%), XPO1 (18%) and ITPKB (16%), and document the functional role of mutant STAT6 in sustaining tumor cell viability. Mutations of STAT6 genetically and functionally cooperated with disruption of SOCS1, a JAK-STAT pathway inhibitor, to promote cHL growth. Overall, 87% of cases showed dysregulation of the JAK-STAT pathway by genetic alterations in multiple genes (also including STAT3, STAT5B, JAK1, JAK2, PTPN1), attesting to the pivotal role of this pathway in cHL pathogenesis, and highlighting its potential as new therapeutic target in this disease.	PMC:7611041	ERS2396660	WXS	INSTITUTE OF HEMATOLOGY AND CENTER FOR HEMATO-ONCO	ERX2553671	SAMEA1116972	Homo sapiens	76.2933	10.03344	INSDC center name		paragraph	lymphoma	lymphoma	DOID_0060058					179.0	4964254.0	4171.0	421909484.0	54	36885439	1910	1925730676	Illumina HiSeq 2000	PAIRED	MDA	GENOMIC	unspecified	ILLUMINA	ERP107950	2018-07-03	10209	200	22011			1	0.63	0.63	0.63	0.63
SRR1754507	0.626	PRJNA272507	SAMN03282819	Genome Wide Characterization of Genome Organization in Mouse ES cells	"The three-dimensional folding of genomes in the eukaryotic nucleus can influence the expression of genes. We used a new method to determine interactions between different chromatin regions genome-wide. Using a simple statistical model, we determine the subset of those interactions which represent stable contacts. We find an enrichment in contacts between active genes, between Polycomb-repressed genes, between enhancer elements and between enhancers and active genes.Overall design: We used a new method to detect interactions from 490 46C Mouse ES cell derived samples"	PubMed:28273065	SRS816626	OTHER	GEO	SRX839877	GSM1582233	Mus musculus													314.0	4875.0	1513.0	970710.0	46	113440	1076	5415172	Illumina HiSeq 2000	SINGLE	other	GENOMIC		ILLUMINA	SRP052060	2017-03-09	54	69	72			0				
SRR1754482	0.618	PRJNA272507	SAMN03282899	Genome Wide Characterization of Genome Organization in Mouse ES cells	"The three-dimensional folding of genomes in the eukaryotic nucleus can influence the expression of genes. We used a new method to determine interactions between different chromatin regions genome-wide. Using a simple statistical model, we determine the subset of those interactions which represent stable contacts. We find an enrichment in contacts between active genes, between Polycomb-repressed genes, between enhancer elements and between enhancers and active genes.Overall design: We used a new method to detect interactions from 490 46C Mouse ES cell derived samples"	PubMed:28273065	SRS816601	OTHER	GEO	SRX839852	GSM1582208	Mus musculus													258.0	14209.0	1434.0	2394069.0	61	171561	999	9847741	Illumina HiSeq 2000	SINGLE	other	GENOMIC		ILLUMINA	SRP052060	2017-03-09	69	69	93			0				
SRR12983556	0.618	PRJNA674565	SAMN16661199	Water-born virome	Water-born virome		SRS7649696	OTHER	HELMHOLTZ ZENTRUM MUENCHEN	SRX9435371	M25	aquatic metagenome													193.0	1704962.0	5315.0	157073040.0	47	16992914	945	794219265	Illumina NovaSeq 6000	PAIRED	other	METAGENOMIC	61	ILLUMINA	SRP291210	2021-06-22	1530	300	4409	['Metagenome or environmental']	['2019-07-01']	0				
SRR11401861	0.615	PRJNA596372	SAMN14431027	Composition analysis of circulating nucleic acids sequencing data	The composition of circuating cell-free DNA (cfDNA) sequencing data was analyzed in terms of repeat families in order to obtain insights on potential mechanisms behind the active release of CNA into the blood stream.	PubMed:32165241	SRS6365165	WGA	CNA DIAGNOSTICS INC.	SRX7980485	N-VM003-T02-healthy-MAPneg9	Bos taurus													193.0	1237532.0	1908.0	131376564.0	57	9472299	1110	513365693	NextSeq 500	PAIRED	PCR	OTHER	N-VM003-T02-healthy-MAPneg9	ILLUMINA	SRP253685	2020-03-24	681	299	2030	['Model organism or animal']		0				
SRR24010783	0.608	PRJNA950127	SAMN33976215	Deep Sequencing Air Samples University of Wisconsin-Madison	Deep sequencing environmental air samples.	PMC:10312882,10696062	SRS17174188	WGS	UNIVERSITY OF WISCONSIN-MADISON	SRX19813639	ENV/USA/WI-MSN-AE0000100CA130/2022	air metagenome	-89.4008	43.0722	lat_lon	"{""geo_loc_name"":[-89.38645,43.07313],""geo_loc_name_sam"":[-89.38645,43.07313],""geo_loc_name_country_calc"":[-77.03196,38.89036]}"									32.0	2210268.0	1578.0	79011027.0	32	34330104	749	1176021382	PromethION	SINGLE	cDNA	METAGENOMIC	AE0000100CA130	OXFORD_NANOPORE	SRP430053	2023-03-29	2883	744	3424	['Metagenome or environmental']	['2022-03-14']	15	0.8	0.95	0.55	0.84
ERR3352107	0.604	PRJEB22024	SAMEA5689226	single-cell RNA-seq of of dermal fibroblasts	Dermal fibroblasts from human, rhesus macaque, mouse and rat, stimulated with dsRNA (poly I:C) in a time course of 0,2,4 and 8 hours, profiled using the Smart-seq2 protocol.The innate immune response - the expression programme that is initiated once a pathogen is sensed - is known to be variable among responding cells, as well as to rapidly evolve in the course of mammal evolution. To study the transcriptional divergence and cell-to-cell variability of this response, we stimulated dermal fibroblast cells from two primates (human and macaque) and two rodents (mouse and rat) with dsRNA - a mimic of viral RNA that elicits a rapid innate immune response. Subsequently, we profiled the response using bulk RNA-seq, scRNA-seq and ChIP-seq across the four species and across different time points.		ERS3493206	RNA-Seq	Wellcome Trust Sanger Institute	ERX3376614	SAMEA5689226	Mus musculus	-0.13553	51.52546	INSDC center name						dermis	tissue	dermis	BTO_0000294	868.0	7235.0	3346.0	1975223.0	156	42203	3346	3406343	Illumina HiSeq 2500	PAIRED	PolyA	TRANSCRIPTOMIC	MM_pIC_8h_22_F6_p	ILLUMINA	ERP024341	2019-06-10	20	250	54			1	0.6	0.6	0.6	0.6
ERR6212447	0.592	PRJEB43730	SAMEA9361893	Double-strand break map for the top6bl mouse	After the identification of a direct interaction between TOPVIBL and REC114, we characterized the phenotype of the mutant mouse. Double-strand break map for the mutant mouse and the wild-type one were generated using the DMC1-SSDS methodology. Here are the data and results from this experiment.		ERS7094960	ChIP-Seq	IGH, CNRS-UM, UMR 9002	ERX5847549	SAMEA9361893	Mus musculus													35.0	11878794.0	1168.0	558876091.0	33	88558237	620	3404577043	Illumina HiSeq 2500	PAIRED	ChIP	GENOMIC	17144FL-05-01-01	ILLUMINA	ERP127720	2022-10-28	7943	302	16307		['2019-04-09']	0				
SRR9079106	0.588	PRJNA543464	SAMN11667598	Epigenomic Landscape of Mouse Brain by Single Nucleus Methylation Sequencing [CEMBA171213_4B]	"Illustrating the cellular architecture of the mammalian brain is critical to understanding its diverse functions and complex animal behaviors. With support from NIMH and NINDS as part of the BRAIN Initiative Cell Census Network (BICCN), the Center for Epigenomics of the Mouse Brain Atlas (CEMBA) applied single nucleus methylation sequencing in 118 brain funtional regions across the whole adult male P56 C57BL/6J mouse brain. In each major brain regions, we identified distinct cell clusters and formed them in a hierarchical taxonomy. These clusters include known primary brain cell types and possible sub-types. We use these data to identify the epigenomic characteristics and to define specific regulatory elements for each cell cluster. We integrate the single cell methylome with single cell gene expression and chromatin accessibility profiles from the same brain region to further identify potential enhancers and their corresponding genes for several neuronal cell types. By brain region spacial comparisons, we found spatial specificity among excitatory neuronal clusters within the same cortical layer. We identify brain-region-specific transcription factors that may regulate cortical region development of excitatory neurons. These data define the landscape of cell type and spatial heterogeneity in the mouse brain and the underlining regulatory epigenomic basis.Overall design: Apply snmC-seq2 to 118 brain functional regions to identify epigenomic landcape of the adult mouse brain, this subseries consists of one single nucleus methylation sequencing experiment of brain region (MOp)."	PubMed:34616061	SRS4778019	OTHER	GEO	SRX5854149	GSM3772587	Mus musculus													151.0	335609.0	953.0	34065323.0	64	3261503	354	184899696	Illumina NovaSeq 6000	PAIRED	other	GENOMIC		ILLUMINA	SRP198752	2020-08-21	247	278	634			0				
ERR2200451	0.588	PRJEB23496	SAMEA4527640	COMPARE global sewage snapshot virome sequencing part	This study contains the virome sequencing data of the global sewage snapshot samples.		ERS1426819	WGS	ERASMUS MC, UNIVERISTY MEDICAL CENTER	ERX2255439	SAMEA4527640	wastewater metagenome	5.9221	49.5096	geographic location (latitude),geographic location (longitude)	"{""name of the sampling site"": [6.12931, 49.64376], ""geo_loc_name_country_calc"": [6.12966, 49.6096], ""INSDC center name"": [12.56755, 55.67567], ""geo_loc_name"": [""6.12966"", ""49.6096""]}"									273.0	725703.0	5713.0	169593999.0	160	2906752	1055	276020851	Ion Torrent S5 XL	SINGLE	RANDOM	METAGENOMIC	Ion Xpress™ Plus Fragment Library Kit	ION_TORRENT	ERP105254	2020-05-30	1227	265	1636		['2016-02-01']	1	0.59	0.59	0.59	0.59
SRR6682411	0.581	PRJNA433375	SAMN08476499	Developmental spatial transcriptome for the molecular annotation of germ layer formation and the acquisition of tissue lineage attributes of post-implantation mouse embryo	"The blueprint of embryonic development is first visualized in the context of regionalization of cell fates of germ layer tissues in the post-implantation mouse embryo. Knowledge of the genetic and signaling activities that underpin gastrulation, lineage specification and tissue patterning has been gleaned from embryological experimentation and phenotypic analysis of loss- and gain-of-function genetic models. However, a comprehensive genome-wide molecular annotation of the mechanism of gastrulation has yet to be undertaken. Here, we reported the findings of a transcriptome study of cell populations at defined positions in the epiblast, ectoderm, mesoderm and endoderm of the pre-gastrulation and gastrulation stage embryos. This developmental and spatial transcriptome has defined the genealogy of sub-populations of cells in the germ layers. The transcriptome further identifies the molecular determinants such as the transcriptional factors and epigenetic entities, and the activity of signaling pathway and the transcriptional networks that drive the lineage commitment of the pluripotent epiblast cells and the germ layer precursors.Overall design: By using spatial transcriptome of Geo-seq, we carried out transcriptome profiling on embryo sections at a high resolution of ~20 cells per sample. We then constructed a comprehensive spatial transcriptome map from the pre-gastrulation to late-gastrulation embryos that are visualized in a 3D embryonic model based on the sequencing data."		SRS2922564	RNA-Seq	GEO	SRX3658717	GSM2985052	Mus musculus													365.0	427014.0	4787.0	93566187.0	75	3661618	2112	245681103	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC		ILLUMINA	SRP132376	2023-02-07	692	250	2118			0				
SRR6330483	0.58	PRJNA420368	SAMN08110506	Deconstructing lincRNA regulation during ESC to NPC differentiation	"Using single-cell and bulk RNA-sequencing, we profiled mouse embryonic stem cells and neural precursor cells to identify lincRNAs with cell type- and subpopulation-specific expression. In contrast to mRNAs, we found that lincRNAs are prone to prematurely terminate transcription, are less abundant across single cells, and are degraded by the nuclear exosome. These properties indicate that lincRNA genes widely function without requiring their RNA product. To test this prediction experimentally, we developed a method that separates the role of a lincRNA gene from the role of its RNA product. This revealed RNA-independent lincRNA gene activities, underscoring the importance of distinguishing the roles of transcription, the genomic locus, and the RNA product when studying non-coding loci, for which we are providing suitable tools.Overall design: Two mESC lines (BL6xCAST and CASTxBL6) were differentiated into neural precursor cells, as well as being sampled in 2i+LIF and in serum+LIF medium. Bulk RNA-seq was performed for all timepoints (2i+LIF, serum+LIF, day3, day6 and day8 of differentiation). Most timepoints were also sampled by single-cell RNA-seq (96 cells per sample, 7 samples in total). Cell lines with lincRNA genomic deletions, or with the hammerhead ribozyme genomically integrated into lincRNA loci, were also analysed by bulk RNA-seq (140 cell lines in total). We also performed CRosslinking and Analysis of CDNAs (CRAC) in wild-type cells or cells where endogenous Mtr4 is tagged with a FLAG-Bio tag, to examine transcriptome-wide targets of the nuclear RNA surveillance factor Mtr4. For normalisation, we performed NET-seq. To measure global RNA half-lives, we treated wild-type mESCs with actinomycin D, and performed bulk RNA-seq at several timepoints, in triplicate (3 wells of cells were analysed in parallel per timepoint)."	PubMed:30456373	SRS2721326	RNA-Seq	GEO	SRX3429905	GSM2869255	Mus musculus													161.0	64850.0	3014.0	4820506.0	51	3654307	314	161444952	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		ILLUMINA	SRP125831	2018-08-02	422	51	1231			0				
SRR18740045	0.578	PRJNA826255	SAMN27553873	Paternal DNA damage leads to transgenerational inheritance of genome instability by linker histone H1-mediated DNA repair restriction	Parental exposure to environmental stress can result in an increased diseases risk in the offspring. Although literature on maternal contribution to hereditary diseases are growing, the paternal contribution is frequently underrecognized. Since human studies reported that 80% of transmitted mutations arise in the paternal germline, it is crucial to understand the mechanism underlying the paternally inherited genome instability. Ionizing radiation (IR) is a major source of mutagenesis through inducing DNA double-strand breaks (DSBs). Here, we used sex-separated C. elegans mutants to investigate the paternal contribution to IR-induced transgenerational effects. Specifically, we found that paternal exposure to IR leads to a transgenerational embryonic lethality, and this effect is only observed when the radiation exposure occurred close to the time of fertilization. In the offspring of the irradiated males (F1 generation), we detected various genome instability phenotypes, including DNA fragmentation, chromosomal rearrangement, and aneuploidy. These phenotypes are attributed to the usage of two error-prone repair machinery, the polymerase-theta mediated end joining (TMEJ) and the non-homologous End Joining (NHEJ). Surprisingly, depletion of a human histone H1.0 ortholog, HIS-24, can significantly rescue this transgenerational embryonic lethality. Moreover, this rescue effect is associated with the downregulation of heterochromatin marker histone 3 lysine 9 di-methylation (H3K9me2), and the knocking-down of heterochromatin protein, HPL-1, could mimic the rescue effect of HIS-24 depletion. We also noticed that removal of the histone H1 and heterochromatin marker could activate the error-free repair machinery, Homologous Recombination repair (HR), thus improving the viability of the offspring carrying paternally inherited DNA damage. Altogether, our work sheds light on the importance of paternal radiation exposure on the health of offspring. In addition, our work establishes a previously unknown mechanism underlying the transgenerational genome instability and provides a potential therapeutic target for preventing the hereditary diseases caused by paternal radiation exposure.	PMC:9834056;PubMed:36544019	SRS12595266	WGS	CECAD RESEARCH CENTER	SRX14840135	fog-2 male treated F1	Caenorhabditis elegans													2759.0	306262.0	56873.0	105531483.0	53	4594419	3647	261541106	Illumina HiSeq 2500	PAIRED	PCR	GENOMIC	144318	ILLUMINA	SRP369987	2022-10-18	2583	302	8472	['Model organism or animal']		0				
SRR24010803	0.565	PRJNA950127	SAMN33976219	Deep Sequencing Air Samples University of Wisconsin-Madison	Deep sequencing environmental air samples.	PMC:10312882,10696062	SRS17174169	WGS	UNIVERSITY OF WISCONSIN-MADISON	SRX19813619	ENV/USA/WI-MSN-AE0000100C702C/2022	air metagenome	-89.4008	43.0722	lat_lon	"{""geo_loc_name_sam"": [-89.38645, 43.07313], ""geo_loc_name"": [-89.38645, 43.07313], ""geo_loc_name_country_calc"": [""-77.03196"", ""38.89036""]}"									32.0	2384944.0	1597.0	85932512.0	32	28696208	760	989790785	PromethION	SINGLE	cDNA	METAGENOMIC	AE0000100C702C	OXFORD_NANOPORE	SRP430053	2023-03-29	2263	751	2843	['Metagenome or environmental']	['2022-05-16']	15	0.8	0.95	0.55	0.84
SRR11556989	0.56	PRJNA625732	SAMN14607101	In-situ cell-type specific chromatin topologies in the brain revealed by genome architecture mapping	"We report the application of genome architecture mapping in specific cell types in mouse brain. We generated cell-type specific chromatin contact maps in mouse dopaminergic neurons from the midbrain ventral tegmental area (VTA DN), pyramidal glutamatergic neurons from the cornus ammonis 1 region of the hippocampus (CA1 PGN), and non-neuronal post-mitotic oligodendrocytes from the somatosensory cortex (SSC_Olig). We explored cell-type specific chromatin topologies genome-wide at multiple genomic scales. Our data demonstrates that chromatin organization is cell type specific and reflects cell specialization at all genomic scales.Overall design: Briefly, we isolated single thin tissue sections by ultrathin cryosectioning (approx. 220 nm) of the mouse brain region of interest, and selected specific cell-types using immunofluorescence with specific AB markers. Following cell identification, 3 nuclear sections (nuclear profiles; NPs) were captured by laser microdissection in individual PCR caps. We then extracted, amplified and sequenced the DNA from each PCR cap."	PubMed:34789882	SRS6491202	OTHER	GEO	SRX8126867	GSM4479917	Mus musculus									somatosensory cortex	tissue	somatosensory cortex	BTO_0004353	296.0	46289.0	1472.0	9088942.0	66	650653	722	39265870	NextSeq 500	SINGLE	other	GENOMIC		ILLUMINA	SRP256628	2021-08-28	104	70	271			0				
SRR1754443	0.56	PRJNA272507	SAMN03282999	Genome Wide Characterization of Genome Organization in Mouse ES cells	"The three-dimensional folding of genomes in the eukaryotic nucleus can influence the expression of genes. We used a new method to determine interactions between different chromatin regions genome-wide. Using a simple statistical model, we determine the subset of those interactions which represent stable contacts. We find an enrichment in contacts between active genes, between Polycomb-repressed genes, between enhancer elements and between enhancers and active genes.Overall design: We used a new method to detect interactions from 490 46C Mouse ES cell derived samples"	PubMed:28273065	SRS816561	OTHER	GEO	SRX839813	GSM1582169	Mus musculus													207.0	13190.0	1662.0	1908875.0	67	251521	715	14425899	Illumina HiSeq 2000	SINGLE	other	GENOMIC		ILLUMINA	SRP052060	2017-03-09	60	69	81			0				
SRR14117203	0.559	PRJNA695070	SAMN17717728	Transmission and formation of microbiota in the ealry life	Here we provide human metagenomes from China to elaborate the transmission and formation of microbiota at the stage of early life.		SRS8614119	WGS	BEIJING INSTITUTES OF LIFE SCIENCE	SRX10487531	CHNsample168	human metagenome	103.75021	36.06996	geo_loc_name	"{""geo_loc_name_country_calc"": [116.38765, 39.90657], ""geo_loc_name_sam"": [""103.75021"", ""36.06996""]}"													113	25600337	4850	1848786893	Illumina HiSeq 2500	PAIRED	PCR	METAGENOMIC	Six0055Bamec	ILLUMINA	SRP312836	2021-03-31	5445	300	18310	['Metagenome or environmental']		1	0.56	0.56	0.56	0.56
SRR24010780	0.549	PRJNA950127	SAMN33976218	Deep Sequencing Air Samples University of Wisconsin-Madison	Deep sequencing environmental air samples.	PMC:10312882,10696062	SRS17174191	WGS	UNIVERSITY OF WISCONSIN-MADISON	SRX19813642	ENV/USA/WI-MSN-AE0000100C7A40/2022	air metagenome	-89.4008	43.0722	lat_lon	"{""geo_loc_name"":[-89.38645,43.07313],""geo_loc_name_country_calc"":[-77.03196,38.89036],""geo_loc_name_sam"":[-89.38645,43.07313]}"									32.0	4030378.0	936.0	142534914.0	32	35240443	700	1211571802	PromethION	SINGLE	cDNA	METAGENOMIC	AE0000100C7A40	OXFORD_NANOPORE	SRP430053	2023-03-29	3087	753	3728	['Metagenome or environmental']	['2022-05-09']	15	0.8	0.95	0.55	0.84
SRR15624099	0.538	PRJNA758072	SAMN20995854	Dirty mice as an alternative for preclinical vaccine testing	"Laboratory mice comprise an inexpensive and expeditious model organism for preclinical vaccine testing; however, vaccine immunogenicity often fails to adequately translate to humans. Recent reports indicate that reconstituting physiologic microbial experience to specific pathogen free (SPF) mice induces durable immunological changes that better recapitulate the human immune system. We examined the impact of microbial experience on responses to vaccination after cohousing laboratory mice with pet store mice. We demonstrate that human transcriptional responses to influenza vaccination are better recapitulated in cohoused mice. Induction of humoral responses by vaccination was dampened in cohoused mice and resulted in poor control upon challenge. Additionally, the establishment of protective heterosubtypic T cell immunity was compromised in cohoused mice. In summary, SPF mice exaggerated both humoral and T cell protection induced by influenza vaccines compared to cohoused mice, suggesting that reconstituting microbial experience in laboratory mice through cohousing may better inform preclinical vaccine testing.Overall design: SAMPLE GROUP 1: Pet store mice were purchased from various Twin Cities area pet stores. Pet store mice were cohoused with 8-week-old female C57BL/6 (The Jackson Laboratory). Cohousing occurred within a BSL-3 facility. C57BL/6 mice were cohoused for 60 days, bled for flow cytometry analysis and screened for infectious agents using EZ-spot and PCR Rodent Infections Agent (PRIA) array methods (Charles River Laboratories). Age-matched mice were maintained in SPF facilities.SAMPLE GROUP 2: For IAV infections, mice were anesthetized using a weight-based dose of ketamine/xylazine delivered intraperitoneally (i.p.). Mice were vaccinated intranasally (i.n.) with 1000 PFU of X31 or vaccinated intramuscularly (i.m.) with 180 ug of 2019-2020 seasonal quadrivalent influenza vaccine (Sanofi Pasteur) with or without 25 uL AddaVax (InvivoGen). For challenge, mice were infected i.n. with 1000 PFU of PR8.Whole lungs were harvested and RNA was extracted using AllPrep DNA/RNA kit (Qiagen). The cDNA library was prepared using strand-specific RNA-sequencing protocols. Samples were run on an Illumina NovaSeq (50 bp paired-end). We obtained an average of 27 million read pairs per sample. Sequencing reads were mapped to the mouse genome (GRCm38) using Bowtie aligner (bowtie2 version 2.3.4.1) with local mode, -L 22 and -N 1 parameters (Langmead and Salzberg, 2012). Reads were assigned to Ensembl gene models (Mus_musculus.GRCm38.87.gtf) with featureCounts of the Subread software package (version 1.5.1) (Liao et al., 2014). The reads count matrices were organized corresponding to experimental design and used for subsequent statistical analysis using the bioconductor package edgeR (version 3.24.3) (McCarthy et al., 2012; Robinson et al., 2010). The raw reads count table were normalized by using default method in the package prior to generating statistics. Multidimensional scaling was performed with edgeR using the top 500 differentially expressed genes across samples. The regression model in the edgeR package with block design and interaction model was used for statistical analysis to select the corresponding significant genes. Gene ontology analysis was performed using Panther on genes in each cluster with an adjusted p value <0.01 and LogFC >0.5.Mouse PBMCs were isolated using Ficol-Paque PREMIUM (Millipore Sigma) and RNA was extracted using RNeasy Micro Plus Kit (Qiagen). The cDNA library was prepared using strand-specific RNA-sequencing protocols. Samples were run on an Illumina NovaSeq (150 bp paired-end). We obtained an average of 35 million read pairs per sample. Sequence processing and mapping was performed as described above. The normalized reads table of mouse blood samples were reformatted to meet the requirements for the subsequent GSEA analysis (Mootha et al., 2003; Subramanian et al., 2005). The gene lists were prepared from human vaccination data and merged into an immune geneset (c7.immune.datasets.gmt) to generate a customized geneset (c7.custom.immune.datasets.gmt) (Mootha et al., 2003; Subramanian et al., 2005). The mouse datasets originated from either SPF or dirty mouse models were computed against the customized geneset by using desktop GSEA analysis engine with default parameters except the enrichment plot generation."	PubMed:34731647	SRS9931989	RNA-Seq	GEO	SRX11921202	GSM5538674	Mus musculus													151.0	1527335.0	2354.0	161754255.0	61	9512659	418	549066689	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC		ILLUMINA	SRP334265	2021-10-25	1338	151	4381			0				
SRR1754489	0.537	PRJNA272507	SAMN03282885	Genome Wide Characterization of Genome Organization in Mouse ES cells	"The three-dimensional folding of genomes in the eukaryotic nucleus can influence the expression of genes. We used a new method to determine interactions between different chromatin regions genome-wide. Using a simple statistical model, we determine the subset of those interactions which represent stable contacts. We find an enrichment in contacts between active genes, between Polycomb-repressed genes, between enhancer elements and between enhancers and active genes.Overall design: We used a new method to detect interactions from 490 46C Mouse ES cell derived samples"	PubMed:28273065	SRS816607	OTHER	GEO	SRX839859	GSM1582215	Mus musculus													307.0	8972.0	1698.0	1911081.0	59	144578	1031	8052341	Illumina HiSeq 2000	SINGLE	other	GENOMIC		ILLUMINA	SRP052060	2017-03-09	66	69	89			0				
SRR11342363	0.523	PRJNA613194	SAMN14396196	Structure of Lasiopodomys mandarinus vinogradovi sex chromosomes	The goals of this study is to analyze the sex chromosomes structure of mandarin vole (Lasiopodomys mandarinus) using molecular cytogenetic and NGS methods.	PMC:7230192	SRS6332186	WGA	INSTITUTE OF MOLECULAR AND CELLULAR BIOLOGY	SRX7945346	L33	Lasiopodomys mandarinus									fibroblast	tissue	primary fibroblast culture	BTO_0000452	83.0	328860.0	1443.0	19583633.0	51	1514829	1443	75405477	Illumina MiSeq	PAIRED	RANDOM PCR	GENOMIC	8	ILLUMINA	SRP253170	2020-03-18	139	602	241	['Model organism or animal']		0				
ERR2699813	0.514	PRJEB27640	SAMEA4790997	Comparative metagenomics of controlled and uncontrolled built environments.	Antimicrobial resistance is an increasingly serious threat to global public health, but less is known how microbial control in health care or cleanroom facilities modifies the in-house microbiota and its associated resistome. To understand these human interventions, we compared the microbiota present in abiotic surfaces of clinical settings and other built environments. State-of-the-art metagenomic assembly and binning strategies as well as genome and plasmid reconstructions allowed us to determine that increased confinement and cleaning was associated with a loss of microbial diversity and a shift from Gram-positive (Actinobacteria, Firmicutes) to Gram-negative (Proteobacteria) bacteria as well as within genomes (Acinetobacter). Moreover, the microbiome of highly maintained built environments showed a completely different resistome and present a higher diversity of resistance genes than naturally unrestricted buildings. Our results highlight that the loss of microbial diversity correlates with an increase of resistances and indicate the need of implementing strategies to restore diversity to counteract propagation of resistances in the future.		ERS2610927	WGS	MEDICAL UNIVERISTY OF GRAZ	ERX2714200	SAMEA4790997	indoor metagenome	7.60833	45.07968	geographic location (latitude),geographic location (longitude)	"{""INSDC center name"": [-76.62394, 39.28884], ""geo_loc_name"": [12.49563, 41.90325], ""geo_loc_name_country_calc"": [""12.49563"", ""41.90325""]}"									349.0	13889380.0	52541.0	2150038159.0	96	72832468	4193	5216021452	Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	indoor shotgun metagenome	ILLUMINA	ERP109748	2019-02-08	10066	300	23136		['2014-05-27']	2	0.72	0.93	0.51	0.72
